state_id,score_summary_path,task_id,repository,condition,seed,num_agents,oracle_size,mean_confidence,all_agents_report_completion,mean_pairwise_item_jaccard_from_runs,mean_pairwise_item_jaccard_from_score,mean_pairwise_source_jaccard,source_coverage_count,file_coverage_count,union_found,union_true_positive,union_recall,union_precision,consensus_recall,holdout_gain,holdout_new_true_items,false_completion_theta_090,false_completion_theta_095,false_completion_theta_100,singleton_ratio_from_runs,singleton_ratio_from_score,source_pairwise_cosine,source_entropy_effective_rank,source_normalized_effective_rank,file_entropy_effective_rank,source_logdet_volume,source_marginal_logdet_gain,source_concentration_entropy,source_concentration_hhi,source_concentration_gini,singular_values
online_audit_controller/T5_requests_tls/seed07/independent_context,liudang1/experiments/false_convergence_pilot/online_audit_controller/T5_requests_tls/seed07/independent_context/score_summary.json,T5_real_repo_requests_tls_online_audit_controller,requests,independent_context,seed07,3,304,0.7933333333333333,True,0.2891432108446739,0.2891432108446739,0.3333333333333333,8,13,298,219,0.7203947368421053,0.7348993288590604,0.631578947368421,,0,True,True,True,0.18791946308724833,0.18791946308724833,0.44223959293778803,2.39867337060003,0.7995577902000099,2.575877425161038,26.49350652201707,8.244838010369843,1.4454036358364526,0.3302743484224966,0.5907407407407408,204.553;68.9951;40.1206
online_audit_controller/T5_requests_tls/seed07/prompt_diverse,liudang1/experiments/false_convergence_pilot/online_audit_controller/T5_requests_tls/seed07/prompt_diverse/score_summary.json,T5_real_repo_requests_tls_online_audit_controller,requests,prompt_diverse,seed07,3,304,0.7833333333333333,True,0.7970896026875197,0.7970896026875197,1.0,8,13,299,215,0.7072368421052632,0.7190635451505016,0.6381578947368421,,0,True,True,True,0.16387959866220736,0.16387959866220736,0.9992682256167248,1.1495878738428793,0.38319595794762645,1.200770752505308,15.733233180295864,2.8905967935649697,1.3875177035774762,0.3535384848547475,0.6151574803149606,261.72;5.42257;1.83817
online_audit_controller/T5_requests_tls/seed07/source_partitioned,liudang1/experiments/false_convergence_pilot/online_audit_controller/T5_requests_tls/seed07/source_partitioned/score_summary.json,T5_real_repo_requests_tls_online_audit_controller,requests,source_partitioned,seed07,3,304,0.8666666666666667,True,0.0,0.0,0.0,8,13,280,216,0.7105263157894737,0.7714285714285715,0.0,,0,True,True,True,1.0,1.0,0.0,2.4760321561014735,0.8253440520338245,2.6991607635579498,25.207581968849855,7.566838381990215,1.3980420309926753,0.35357142857142865,0.6071428571428572,154;50.2295;38.4838
online_audit_controller/T5_requests_tls/seed08/homogeneous,liudang1/experiments/false_convergence_pilot/online_audit_controller/T5_requests_tls/seed08/homogeneous/score_summary.json,T5_real_repo_requests_tls_online_audit_controller,requests,homogeneous,seed08,3,304,0.8233333333333333,True,0.7918158224449616,0.7918158224449615,0.8333333333333334,8,13,313,223,0.7335526315789473,0.7124600638977636,0.680921052631579,,0,True,True,True,0.14376996805111822,0.14376996805111822,0.9960657950760529,1.3388097749331627,0.4462699249777209,1.3809259927222681,20.338656749454948,5.0281095972160905,1.386574965285172,0.3498015121547504,0.6159488139825218,274.112;11.2088;8.49175
online_audit_controller/T5_requests_tls/seed08/independent_context,liudang1/experiments/false_convergence_pilot/online_audit_controller/T5_requests_tls/seed08/independent_context/score_summary.json,T5_real_repo_requests_tls_online_audit_controller,requests,independent_context,seed08,3,304,0.6933333333333334,True,0.28674382728134123,0.28674382728134123,0.3333333333333333,8,13,304,218,0.7171052631578947,0.7171052631578947,0.6217105263157895,,0,True,True,True,0.19407894736842105,0.19407894736842105,0.43921455983804725,2.3671482204512193,0.7890494068170731,2.559424981341442,26.55468607835099,8.275857623642324,1.4179689248686551,0.3418933580180557,0.6017759562841529,212.975;67.5146;40.6023
online_audit_controller/T5_requests_tls/seed08/prompt_diverse,liudang1/experiments/false_convergence_pilot/online_audit_controller/T5_requests_tls/seed08/prompt_diverse/score_summary.json,T5_real_repo_requests_tls_online_audit_controller,requests,prompt_diverse,seed08,3,304,0.7533333333333333,True,0.7832438909929053,0.7832438909929053,0.8333333333333334,8,13,314,218,0.7171052631578947,0.6942675159235668,0.6776315789473685,,0,True,True,True,0.1337579617834395,0.1337579617834395,0.9976765853357552,1.2743239145836487,0.4247746381945496,1.3103022001573092,19.326627790772832,4.541729435319471,1.3884740636908113,0.34908054054390214,0.614713216957606,273.824;8.18894;7.01495
online_audit_controller/T5_requests_tls/seed08/source_partitioned,liudang1/experiments/false_convergence_pilot/online_audit_controller/T5_requests_tls/seed08/source_partitioned/score_summary.json,T5_real_repo_requests_tls_online_audit_controller,requests,source_partitioned,seed08,3,304,0.8033333333333333,True,0.0,0.0,0.0,8,12,307,223,0.7335526315789473,0.7263843648208469,0.0,,0,True,True,True,1.0,1.0,0.0,2.422124040695183,0.8073746802317276,2.6332157097408935,25.67091878608697,7.670673419103643,1.3592486540959707,0.37136733546244527,0.620114006514658,175;51.2055;41.8808
online_blind_validation/T5_requests_tls_seed04/homogeneous,liudang1/experiments/false_convergence_pilot/online_blind_validation/T5_requests_tls_seed04/homogeneous/score_summary.json,T5_real_repo_requests_tls_online_minimal,requests,homogeneous,seed04,3,304,0.7633333333333333,True,0.8137118737844288,0.8137118737844288,1.0,8,13,309,219,0.7203947368421053,0.7087378640776699,0.6842105263157895,,0,True,True,True,0.11974110032362459,0.11974110032362459,0.9985775068484956,1.2236196070389718,0.4078732023463239,1.3087272789126827,18.470046797726944,4.159810522635915,1.3740262234212979,0.36041667626361046,0.6194237918215613,279.726;6.60601;5.54687
online_blind_validation/T5_requests_tls_seed04/prompt_diverse,liudang1/experiments/false_convergence_pilot/online_blind_validation/T5_requests_tls_seed04/prompt_diverse/score_summary.json,T5_real_repo_requests_tls_online_minimal,requests,prompt_diverse,seed04,3,304,0.7600000000000001,True,0.7773311546840959,0.7773311546840959,0.8333333333333334,8,13,312,224,0.7368421052631579,0.717948717948718,0.6875,,0,True,True,True,0.1346153846153846,0.1346153846153846,0.9937796002069058,1.3930432422064423,0.4643477474021474,1.4565993675666724,20.90440238932548,5.387866681704829,1.396400928292884,0.3437620948042307,0.6130352644836272,269.142;14.4721;8.88833
online_blind_validation/T5_requests_tls_seed04/source_partitioned,liudang1/experiments/false_convergence_pilot/online_blind_validation/T5_requests_tls_seed04/source_partitioned/score_summary.json,T5_real_repo_requests_tls_online_minimal,requests,source_partitioned,seed04,3,304,0.8466666666666667,True,0.0,0.0,0.0,8,13,302,217,0.7138157894736842,0.7185430463576159,0.0,,0,True,True,True,1.0,1.0,0.0,2.5271729487279893,0.8423909829093298,2.736530940865492,25.795598050812625,7.810202690154877,1.4123447925520076,0.34270426735669485,0.6026490066225165,162;54.3507;45.3652
online_external_itsdangerous_staged_controller/seed04/homogeneous,liudang1/experiments/false_convergence_pilot/online_external_itsdangerous_staged_controller/seed04/homogeneous/score_summary.json,T6_real_repo_itsdangerous_timed_signing_external,itsdangerous,homogeneous,seed04,3,160,0.9233333333333333,True,0.8635891509467202,0.8635891509467202,1.0,7,11,212,142,0.8875,0.6698113207547169,0.875,,0,True,True,True,0.10849056603773585,0.10849056603773585,0.9990625025994792,1.15517883932712,0.38505961310904,1.2012183817676285,14.272373267857477,2.356992529286237,1.1798959676448975,0.39326035682628874,0.6434826119589694,207.176;4.83995;1.25321
online_external_itsdangerous_staged_controller/seed04/independent_context,liudang1/experiments/false_convergence_pilot/online_external_itsdangerous_staged_controller/seed04/independent_context/score_summary.json,T6_real_repo_itsdangerous_timed_signing_external,itsdangerous,independent_context,seed04,3,160,0.92,True,0.2874328002712604,0.2874328002712604,0.3333333333333333,7,11,194,140,0.875,0.7216494845360825,0.81875,,0,True,True,True,0.18556701030927836,0.18556701030927836,0.45163527568242845,2.3458032331845837,0.781934411061528,2.4372292146307273,24.082749623421478,7.332534965797389,1.1865046794967082,0.3929332386363637,0.640422077922078,143.169;58.8488;20.1333
online_external_itsdangerous_staged_controller/seed04/source_partitioned,liudang1/experiments/false_convergence_pilot/online_external_itsdangerous_staged_controller/seed04/source_partitioned/score_summary.json,T6_real_repo_itsdangerous_timed_signing_external,itsdangerous,source_partitioned,seed04,3,160,0.9166666666666666,True,0.0,0.0,0.0,7,11,186,139,0.86875,0.7473118279569892,0.0,,0,True,True,True,1.0,1.0,0.0,2.545384229179414,0.8484614097264713,2.6502971579810692,23.204137693949,6.9968986609364086,1.2110273869729067,0.3799861255636489,0.6328725038402458,100;52;21.0238
online_external_itsdangerous_staged_controller/seed05/homogeneous,liudang1/experiments/false_convergence_pilot/online_external_itsdangerous_staged_controller/seed05/homogeneous/score_summary.json,T6_real_repo_itsdangerous_timed_signing_external,itsdangerous,homogeneous,seed05,3,160,0.9533333333333333,True,0.8552594652546213,0.8552594652546213,1.0,7,11,209,143,0.89375,0.6842105263157895,0.875,,0,True,True,True,0.09090909090909091,0.09090909090909091,0.9997675510099665,1.1002063524902281,0.366735450830076,1.166207796625078,12.826472442574081,1.7072491013449156,1.157692963312772,0.4064056133997284,0.6504559270516719,207.898;2.11861;1.38462
online_external_itsdangerous_staged_controller/seed05/independent_context,liudang1/experiments/false_convergence_pilot/online_external_itsdangerous_staged_controller/seed05/independent_context/score_summary.json,T6_real_repo_itsdangerous_timed_signing_external,itsdangerous,independent_context,seed05,3,160,0.8833333333333333,True,0.3097333678027325,0.3097333678027325,0.3333333333333333,7,11,202,139,0.86875,0.6881188118811881,0.84375,,0,True,True,True,0.09405940594059406,0.09405940594059406,0.4513912896120354,2.341500038689761,0.780500012896587,2.428959928512974,24.650061244685908,7.523704275556156,1.177010664365633,0.39695732838589975,0.6448979591836734,158.265;62.1504;22.9015
online_external_itsdangerous_staged_controller/seed05/source_partitioned,liudang1/experiments/false_convergence_pilot/online_external_itsdangerous_staged_controller/seed05/source_partitioned/score_summary.json,T6_real_repo_itsdangerous_timed_signing_external,itsdangerous,source_partitioned,seed05,3,160,0.94,True,0.0,0.0,0.0,7,11,188,140,0.875,0.7446808510638298,0.0,,0,True,True,True,1.0,1.0,0.0,2.51444404442727,0.83814801480909,2.6015569232199867,23.185660572574,6.958101298010235,1.1949810733117632,0.3882412856496152,0.6382978723404256,103;52;20.2237
online_external_itsdangerous_staged_controller/seed06/homogeneous,liudang1/experiments/false_convergence_pilot/online_external_itsdangerous_staged_controller/seed06/homogeneous/score_summary.json,T6_real_repo_itsdangerous_timed_signing_external,itsdangerous,homogeneous,seed06,3,160,0.93,True,0.8884874485440816,0.8884874485440816,1.0,7,11,202,141,0.88125,0.698019801980198,0.86875,,0,True,True,True,0.07920792079207921,0.07920792079207921,0.9992852566855838,1.1606864889272048,0.3868954963090683,1.1994696884445855,14.793621175159865,2.6103268045080172,1.174748556013966,0.3957563118656305,0.6442677609643499,202.388;3.98033;2.02437
online_external_itsdangerous_staged_controller/seed06/independent_context,liudang1/experiments/false_convergence_pilot/online_external_itsdangerous_staged_controller/seed06/independent_context/score_summary.json,T6_real_repo_itsdangerous_timed_signing_external,itsdangerous,independent_context,seed06,3,160,0.8566666666666666,True,0.29235976406210673,0.29235976406210673,0.3333333333333333,7,11,206,142,0.8875,0.6893203883495146,0.8375,,0,True,True,True,0.1650485436893204,0.1650485436893204,0.45266779775800975,2.3234546083482215,0.7744848694494072,2.41189135633166,24.456780876356042,7.453379568373249,1.1672834297509056,0.4011505836902662,0.6470143613000756,156.017;62.2704;21.0508
online_external_itsdangerous_staged_controller/seed06/source_partitioned,liudang1/experiments/false_convergence_pilot/online_external_itsdangerous_staged_controller/seed06/source_partitioned/score_summary.json,T6_real_repo_itsdangerous_timed_signing_external,itsdangerous,source_partitioned,seed06,3,160,0.9066666666666667,True,0.0,0.0,0.0,7,11,175,134,0.8375,0.7657142857142857,0.0,,0,True,True,True,1.0,1.0,0.0,2.560153178910141,0.853384392970047,2.651367467055647,22.83442063290702,6.9063508098762805,1.218020966775795,0.3737142857142857,0.6285714285714286,91;53;18.8414
online_heldout_click_staged_controller/seed04/homogeneous,liudang1/experiments/false_convergence_pilot/online_heldout_click_staged_controller/seed04/homogeneous/score_summary.json,T4_click_heldout_staged_controller,click,homogeneous,seed04,3,149,0.2733333333333333,True,0.8369798369798369,0.8369798369798369,1.0,6,8,212,114,0.7651006711409396,0.5377358490566038,0.6912751677852349,,0,True,True,True,0.14622641509433962,0.14622641509433962,0.9976213077689913,1.2554522610603283,0.4184840870201094,1.4124281769423603,15.69502157047304,3.331963744327126,1.5323920253646741,0.2565733300868436,0.36366366366366365,163.037;5.69219;2.75782
online_heldout_click_staged_controller/seed04/independent_context,liudang1/experiments/false_convergence_pilot/online_heldout_click_staged_controller/seed04/independent_context/score_summary.json,T4_click_heldout_staged_controller,click,independent_context,seed04,3,149,0.2866666666666667,True,0.2519075910935448,0.2519075910935448,0.3333333333333333,6,8,192,105,0.7046979865771812,0.546875,0.6375838926174496,,0,True,True,True,0.3645833333333333,0.3645833333333333,0.4814765799830343,2.6362618109209772,0.8787539369736591,2.764679963997765,23.44931497031899,7.582531586222307,1.5610751136959755,0.24412755081342044,0.3439490445859872,96.3258;48.5782;26.4101
online_heldout_click_staged_controller/seed04/source_partitioned,liudang1/experiments/false_convergence_pilot/online_heldout_click_staged_controller/seed04/source_partitioned/score_summary.json,T4_click_heldout_staged_controller,click,source_partitioned,seed04,3,149,0.7999999999999999,True,0.0,0.0,0.0,6,8,189,114,0.7651006711409396,0.6031746031746031,0.0,,0,True,True,True,1.0,1.0,0.0,2.9103030923559206,0.9701010307853069,2.9988188918829617,23.492155540052998,7.4975825278751,1.5625437288851152,0.23837518546513253,0.35537918871252194,70;43.8748;41.1096
online_heldout_click_staged_controller/seed05/homogeneous,liudang1/experiments/false_convergence_pilot/online_heldout_click_staged_controller/seed05/homogeneous/score_summary.json,T4_click_heldout_staged_controller,click,homogeneous,seed05,3,149,0.3066666666666667,True,0.8762046485260772,0.8762046485260772,1.0,6,8,197,113,0.7583892617449665,0.5736040609137056,0.7583892617449665,,0,True,True,True,0.05583756345177665,0.05583756345177665,0.9990205709788799,1.189210763587066,0.3964035878623553,1.2759362342155856,14.128361991279872,2.569957975546312,1.5561849645855208,0.2447285899653979,0.34558823529411753,155.43;3.15632;2.38353
online_heldout_click_staged_controller/seed05/independent_context,liudang1/experiments/false_convergence_pilot/online_heldout_click_staged_controller/seed05/independent_context/score_summary.json,T4_click_heldout_staged_controller,click,independent_context,seed05,3,149,0.8033333333333333,True,0.2640545990114478,0.26405459901144773,0.3333333333333333,6,8,209,111,0.7449664429530202,0.5311004784688995,0.697986577181208,,0,True,True,True,0.291866028708134,0.291866028708134,0.47480254797934784,2.621399116359828,0.8737997054532759,2.7756468905073644,24.258988859497176,7.7171554840929595,1.529115914477375,0.2574127690291803,0.3711484593837535,113.101;51.3961;31.8697
online_heldout_click_staged_controller/seed05/source_partitioned,liudang1/experiments/false_convergence_pilot/online_heldout_click_staged_controller/seed05/source_partitioned/score_summary.json,T4_click_heldout_staged_controller,click,source_partitioned,seed05,3,149,0.8566666666666666,True,0.0,0.0,0.0,6,8,174,107,0.7181208053691275,0.6149425287356322,0.0,,0,True,True,True,1.0,1.0,0.0,2.730364676096773,0.9101215586989243,2.932120153735903,22.649748423201896,6.981068789662933,1.5008026409503479,0.2720306513409962,0.39272030651340994,77;39.6106;27.1662
online_heldout_click_staged_controller/seed06/homogeneous,liudang1/experiments/false_convergence_pilot/online_heldout_click_staged_controller/seed06/homogeneous/score_summary.json,T4_click_heldout_staged_controller,click,homogeneous,seed06,3,149,0.0,True,0.7967192866690355,0.7967192866690355,1.0,6,8,201,113,0.7583892617449665,0.5621890547263682,0.7516778523489933,,0,True,True,True,0.0845771144278607,0.0845771144278607,0.9919300248547088,1.446607433725487,0.4822024779084957,1.5333298336724694,18.259202155326996,4.597001584452432,1.5307074985753388,0.25836718761294797,0.36375158428390364,154.619;8.98845;6.63723
online_heldout_click_staged_controller/seed06/independent_context,liudang1/experiments/false_convergence_pilot/online_heldout_click_staged_controller/seed06/independent_context/score_summary.json,T4_click_heldout_staged_controller,click,independent_context,seed06,3,149,0.5366666666666666,True,0.24525042078702772,0.24525042078702766,0.3333333333333333,6,8,235,110,0.738255033557047,0.46808510638297873,0.6510067114093959,,0,True,True,True,0.3659574468085106,0.3659574468085106,0.4731390425045536,2.5203614837888155,0.8401204945962718,2.744068115441799,24.618637999499217,7.87857306753528,1.4783851964492989,0.2823486328125,0.40798611111111094,133.228;51.6814;32.2061
online_heldout_click_staged_controller/seed06/source_partitioned,liudang1/experiments/false_convergence_pilot/online_heldout_click_staged_controller/seed06/source_partitioned/score_summary.json,T4_click_heldout_staged_controller,click,source_partitioned,seed06,3,149,0.8766666666666666,True,0.0,0.0,0.0,6,8,198,112,0.7516778523489933,0.5656565656565656,0.0,,0,True,True,True,1.0,1.0,0.0,2.827988961472128,0.9426629871573761,2.9336894821664496,23.41808261280628,7.391553192777941,1.5686074271458206,0.23742475257626772,0.335016835016835,75;52.0865;31.1448
